age,annual_income,employment_length_years,credit_score,loan_amount,existing_debt,debt_to_income,home_ownership,purpose,num_delinquencies_2yr,default
46,61320.15,5.3,850.0,6949.96,10185.58,0.183,MORTGAGE,small_business,0,0
38,35155.11,3.2,688.0,28923.68,8571.71,0.367,RENT,credit_card,0,0
25,48337.63,1.7,563.0,31137.48,9295.58,0.289,MORTGAGE,debt_consolidation,0,0
46,37151.71,5.9,728.0,34319.99,2469.0,0.205,RENT,debt_consolidation,1,1
29,47355.58,13.0,765.0,1000.0,0.0,0.003,RENT,small_business,0,0
21,46783.81,0.0,731.0,17965.88,5621.3,0.178,MORTGAGE,debt_consolidation,0,0
27,36221.1,5.8,667.0,18889.06,5573.16,0.232,RENT,home_improvement,1,0
42,61751.6,0.0,611.0,8650.0,1101.3,0.039,MORTGAGE,medical,0,0
67,64780.6,3.9,613.0,18355.34,17820.41,0.318,RENT,credit_card,0,0
32,30092.34,7.3,666.0,2070.53,14440.8,0.49,MORTGAGE,home_improvement,0,1
34,13543.28,0.0,652.0,28244.34,6075.15,0.761,MORTGAGE,debt_consolidation,1,1
32,62773.91,3.8,638.0,1201.45,8885.28,0.144,MORTGAGE,credit_card,0,0
38,68298.01,7.5,771.0,17253.88,14230.91,0.246,RENT,credit_card,0,0
56,73255.42,6.7,749.0,22102.72,4731.27,0.11,MORTGAGE,home_improvement,1,0
36,68779.36,7.7,775.0,9604.5,0.0,0.021,RENT,home_improvement,3,0
53,94317.92,1.1,621.0,27353.44,23964.27,0.298,RENT,credit_card,0,0
65,79926.7,7.5,611.0,1000.0,10854.0,0.138,OWN,debt_consolidation,0,0
67,121995.7,3.0,686.0,14724.29,14702.46,0.139,MORTGAGE,credit_card,1,0
48,132516.18,9.6,711.0,1000.0,13720.29,0.105,RENT,credit_card,0,0
55,12000.0,0.0,685.0,8040.42,0.0,0.101,RENT,home_improvement,1,0
66,12000.0,4.6,706.0,10555.61,5130.28,0.559,RENT,debt_consolidation,0,1
59,54815.22,6.5,799.0,10006.36,11866.65,0.244,RENT,other,0,0
35,67605.81,12.7,664.0,26438.06,10008.22,0.207,MORTGAGE,other,0,0
27,53102.87,6.4,741.0,4448.45,655.16,0.025,MORTGAGE,small_business,0,0
26,72589.51,6.9,719.0,1011.52,15425.75,0.215,RENT,debt_consolidation,0,0
64,48243.95,7.9,687.0,11120.41,17692.7,0.401,RENT,home_improvement,0,0
48,37651.23,12.3,737.0,16020.0,8193.16,0.281,RENT,credit_card,0,0
35,41427.73,4.1,622.0,19528.76,22024.89,0.602,RENT,small_business,1,1
37,49995.79,0.0,607.0,25384.38,17328.87,0.423,RENT,credit_card,1,0
34,76087.81,0.0,712.0,1000.0,15865.55,0.21,RENT,credit_card,0,0
60,42831.48,9.3,557.0,30197.75,7005.43,0.269,RENT,small_business,1,1
51,47775.78,7.1,718.0,7634.13,10302.72,0.24,RENT,credit_card,0,0
64,69255.42,4.7,595.0,12493.76,20332.75,0.321,RENT,small_business,0,0
35,50030.09,3.1,794.0,15208.53,0.0,0.046,RENT,home_improvement,0,0
44,82917.76,6.9,650.0,1000.0,0.0,0.002,OWN,home_improvement,1,0
26,32012.34,7.0,789.0,11108.1,7922.22,0.3,MORTGAGE,credit_card,0,0
68,26590.91,8.4,664.0,23928.43,11797.8,0.579,MORTGAGE,small_business,0,1
46,62615.73,0.5,661.0,20682.83,11024.89,0.226,RENT,home_improvement,0,0
48,65107.21,0.0,745.0,10495.93,17220.6,0.289,RENT,medical,0,0
41,33376.01,1.4,702.0,16917.34,14415.78,0.508,MORTGAGE,credit_card,0,0
34,88589.89,0.0,675.0,19153.8,12208.74,0.17,RENT,debt_consolidation,0,0
67,103123.42,0.0,650.0,12670.97,8982.24,0.106,RENT,debt_consolidation,0,0
44,39303.64,13.8,650.0,19432.4,20167.31,0.587,MORTGAGE,credit_card,0,0
54,92182.52,0.0,850.0,7795.99,24001.66,0.273,RENT,small_business,1,0
22,12000.0,8.3,554.0,6491.9,9039.0,0.834,MORTGAGE,home_improvement,1,1
34,81902.81,10.5,590.0,12327.08,15893.2,0.217,RENT,home_improvement,0,0
60,33555.93,10.9,768.0,1000.0,9423.4,0.285,MORTGAGE,debt_consolidation,0,0
25,79401.82,7.4,763.0,21239.47,0.0,0.04,MORTGAGE,other,0,0
25,30968.1,12.6,611.0,15748.31,0.0,0.076,MORTGAGE,debt_consolidation,0,0
60,53287.81,14.9,549.0,13000.41,23759.32,0.482,OWN,debt_consolidation,0,0
36,34747.11,4.5,775.0,22168.95,19996.95,0.671,MORTGAGE,small_business,1,0
34,49652.98,8.2,601.0,18483.99,16024.16,0.379,RENT,debt_consolidation,0,0
48,100748.1,12.4,643.0,24574.21,21982.4,0.255,MORTGAGE,debt_consolidation,1,0
30,52301.56,1.7,687.0,29218.57,3991.31,0.16,RENT,credit_card,0,0
23,107757.54,4.8,600.0,17975.04,20906.58,0.219,MORTGAGE,debt_consolidation,0,0
21,45354.69,2.9,749.0,8522.32,15484.8,0.37,OWN,home_improvement,1,0
24,92294.12,8.3,682.0,21524.01,7691.2,0.118,RENT,credit_card,0,0
28,14357.68,0.0,614.0,8552.09,0.0,0.089,MORTGAGE,debt_consolidation,0,0
55,47837.27,13.2,620.0,8139.7,0.0,0.026,RENT,small_business,0,0
35,41597.25,8.7,777.0,12366.05,29196.8,0.746,OWN,small_business,0,0
24,93442.64,8.9,659.0,25423.16,28853.51,0.35,MORTGAGE,home_improvement,0,0
21,59631.22,0.0,726.0,21751.71,0.0,0.055,MORTGAGE,other,0,0
44,12000.0,0.8,679.0,22972.59,0.0,0.287,RENT,debt_consolidation,0,0
62,22246.76,13.5,548.0,16106.02,25029.83,1.234,MORTGAGE,debt_consolidation,0,1
37,29683.44,5.1,736.0,20124.65,11190.1,0.479,RENT,small_business,0,0
24,78351.26,0.0,761.0,20407.94,4795.77,0.1,OWN,debt_consolidation,0,0
32,75125.19,7.1,818.0,8805.3,0.0,0.018,OWN,other,0,0
45,47490.01,9.4,537.0,20294.56,0.0,0.064,MORTGAGE,debt_consolidation,0,0
30,41287.26,8.7,443.0,14964.58,25045.62,0.661,MORTGAGE,debt_consolidation,0,0
68,72909.71,5.2,728.0,11355.25,14493.06,0.222,RENT,credit_card,0,1
58,26761.92,11.7,635.0,11787.11,0.0,0.066,RENT,debt_consolidation,0,0
37,66441.72,2.5,573.0,10028.18,4979.25,0.098,MORTGAGE,home_improvement,0,0
67,64312.95,8.7,688.0,12471.66,27826.05,0.462,RENT,small_business,2,0
36,48135.26,6.7,646.0,14927.0,15015.06,0.358,RENT,credit_card,0,0
27,64941.95,5.3,584.0,20985.12,0.0,0.048,RENT,debt_consolidation,0,0
66,57552.36,4.1,674.0,28583.61,5502.86,0.17,RENT,home_improvement,0,0
68,67435.49,4.3,722.0,20116.47,10904.76,0.206,RENT,credit_card,0,0
36,21647.44,6.2,693.0,16054.42,21494.63,1.104,RENT,credit_card,0,0
50,70362.55,4.5,694.0,1000.0,11014.85,0.159,RENT,credit_card,0,0
29,80665.03,9.7,713.0,36770.37,25772.71,0.388,MORTGAGE,medical,0,0
52,63023.79,3.3,553.0,8628.42,14625.24,0.253,OWN,debt_consolidation,0,0
54,70030.4,13.8,676.0,8919.39,0.0,0.019,RENT,home_improvement,0,0
55,52252.02,3.1,698.0,26377.59,17348.48,0.408,MORTGAGE,credit_card,0,1
48,77283.31,10.6,652.0,5089.1,10175.85,0.142,RENT,debt_consolidation,0,0
55,56631.18,10.8,618.0,18346.06,6944.19,0.171,RENT,debt_consolidation,1,0
48,26301.47,6.8,624.0,10833.9,15943.43,0.668,MORTGAGE,credit_card,0,1
61,75505.4,6.4,658.0,12725.8,9512.88,0.151,MORTGAGE,debt_consolidation,0,0
29,14146.34,2.4,749.0,15447.36,14012.26,1.154,RENT,credit_card,0,1
44,62069.49,3.4,795.0,4257.16,6766.23,0.119,OWN,medical,0,0
41,45394.43,7.1,779.0,13888.64,6369.92,0.186,RENT,small_business,0,0
47,43796.86,5.8,563.0,24233.58,23071.96,0.61,RENT,debt_consolidation,0,0
27,59299.72,11.9,610.0,14328.47,13141.74,0.258,RENT,debt_consolidation,0,0
36,37267.8,3.7,729.0,46487.16,16095.39,0.619,MORTGAGE,credit_card,0,0
67,67805.15,4.0,778.0,15824.5,6222.61,0.127,RENT,debt_consolidation,0,0
26,56419.92,0.0,607.0,4230.72,22641.24,0.413,RENT,debt_consolidation,0,1
52,39567.65,9.2,694.0,10306.1,14058.8,0.394,RENT,debt_consolidation,0,0
53,88454.49,8.8,595.0,1000.0,8621.74,0.099,RENT,other,0,0
44,60119.57,10.9,701.0,24698.5,24666.22,0.472,MORTGAGE,other,0,0
22,70770.02,11.2,632.0,29449.18,8617.86,0.184,MORTGAGE,debt_consolidation,0,0
22,90414.72,9.9,694.0,22586.53,13806.51,0.19,MORTGAGE,debt_consolidation,1,0
34,90004.46,10.2,589.0,7438.83,0.0,0.012,MORTGAGE,medical,0,0
26,69494.64,9.1,557.0,7147.98,5743.82,0.098,RENT,small_business,0,0
25,47433.54,9.8,850.0,21629.73,19766.01,0.485,MORTGAGE,small_business,1,0
28,19257.41,0.0,685.0,10311.51,11494.95,0.677,MORTGAGE,home_improvement,0,0
30,60167.27,0.5,840.0,7254.12,12921.66,0.233,MORTGAGE,credit_card,0,0
62,82364.61,0.0,793.0,6247.83,11101.43,0.146,MORTGAGE,debt_consolidation,0,0
52,63857.87,12.4,557.0,31821.48,11510.85,0.255,RENT,other,0,1
22,12000.0,2.1,707.0,10822.83,6597.19,0.685,MORTGAGE,medical,0,0
51,76751.55,2.9,583.0,22485.18,7293.01,0.139,RENT,credit_card,1,1
27,78287.48,6.0,658.0,19946.17,9060.05,0.154,RENT,debt_consolidation,0,0
41,47469.45,0.0,539.0,7362.04,9099.8,0.215,RENT,credit_card,0,0
22,79709.04,7.9,562.0,15364.9,16622.9,0.237,RENT,other,0,0
25,70699.14,0.0,616.0,5989.68,16290.42,0.243,MORTGAGE,credit_card,0,0
27,37862.33,0.1,639.0,28031.51,25176.65,0.776,MORTGAGE,medical,0,0
42,86782.53,7.0,683.0,6802.84,18925.95,0.23,RENT,home_improvement,0,0
43,23313.08,0.0,602.0,18287.46,3139.77,0.252,RENT,credit_card,1,0
38,53568.88,12.5,691.0,10552.22,5301.35,0.129,RENT,small_business,1,0
51,51074.94,6.2,765.0,6675.91,21305.12,0.437,MORTGAGE,other,0,0
56,34364.05,11.7,701.0,24695.82,18601.01,0.649,OWN,small_business,0,1
56,62594.85,7.8,675.0,10309.43,22391.43,0.382,RENT,other,1,0
49,87759.22,5.9,706.0,1000.0,11959.92,0.138,OWN,credit_card,0,0
47,86193.55,1.0,572.0,18818.8,9401.84,0.142,RENT,debt_consolidation,1,0
45,73091.61,10.6,751.0,8632.55,15424.99,0.229,MORTGAGE,debt_consolidation,0,0
32,12601.94,8.2,590.0,16418.38,0.0,0.195,MORTGAGE,debt_consolidation,0,0
44,21601.19,16.4,796.0,22705.09,10022.91,0.622,RENT,small_business,0,0
21,59154.23,10.1,738.0,18209.66,31592.26,0.58,RENT,debt_consolidation,1,0
68,54144.12,4.0,722.0,22999.24,8699.29,0.224,MORTGAGE,debt_consolidation,2,0
39,42548.0,7.4,725.0,3316.59,11844.17,0.29,MORTGAGE,medical,0,0
58,102633.08,8.1,680.0,25786.14,9968.4,0.135,RENT,medical,0,0
67,57646.5,11.8,621.0,12322.97,27028.04,0.501,RENT,debt_consolidation,0,1
45,68560.32,12.6,609.0,2160.18,153.6,0.007,OWN,home_improvement,0,0
63,79697.35,5.2,811.0,1000.0,18746.15,0.237,RENT,credit_card,0,0
44,56373.96,0.0,688.0,12224.51,8003.03,0.174,RENT,debt_consolidation,0,0
27,119776.55,0.0,596.0,7924.16,5501.06,0.056,RENT,credit_card,0,0
22,31490.69,0.3,719.0,8063.66,0.0,0.038,RENT,home_improvement,0,0
27,39848.21,3.0,706.0,18009.26,29144.64,0.799,MORTGAGE,medical,0,0
67,31429.36,13.5,655.0,30482.43,19234.76,0.757,RENT,home_improvement,0,1
44,94066.46,13.6,613.0,6885.11,0.0,0.011,RENT,medical,0,0
36,75052.15,10.8,735.0,15828.29,0.0,0.032,OWN,debt_consolidation,0,0
42,41396.2,12.2,751.0,9889.99,5542.53,0.17,OWN,debt_consolidation,0,0
33,33403.09,2.5,704.0,6117.41,16992.94,0.536,RENT,medical,0,0
63,89622.26,0.0,685.0,5856.59,10716.87,0.129,MORTGAGE,credit_card,2,0
69,64042.19,1.0,621.0,29780.56,2868.34,0.115,MORTGAGE,debt_consolidation,0,0
25,90260.45,0.0,716.0,15119.45,11192.34,0.149,RENT,medical,0,0
56,53496.27,0.4,632.0,13289.21,24679.01,0.499,MORTGAGE,debt_consolidation,0,0
37,67788.38,3.5,585.0,8832.36,17950.15,0.284,RENT,home_improvement,0,0
23,62505.69,6.8,764.0,15605.14,0.0,0.037,RENT,credit_card,0,0
66,39397.22,6.7,603.0,9257.78,1480.03,0.073,RENT,debt_consolidation,0,0
24,51396.4,2.6,538.0,32370.34,10691.22,0.302,MORTGAGE,other,0,0
31,25392.42,8.8,778.0,17266.32,13339.86,0.627,MORTGAGE,home_improvement,0,0
22,67352.67,2.6,549.0,16255.14,25089.97,0.409,MORTGAGE,medical,0,1
44,74031.22,6.1,651.0,16051.27,11898.84,0.193,MORTGAGE,credit_card,0,0
50,79754.03,0.5,598.0,26770.27,17392.1,0.268,RENT,medical,0,0
36,71663.62,11.4,626.0,14801.36,0.0,0.031,MORTGAGE,debt_consolidation,0,0
24,51794.75,6.1,847.0,10711.8,8024.57,0.186,RENT,credit_card,1,0
26,93799.27,9.4,672.0,16449.54,18988.76,0.229,MORTGAGE,credit_card,0,0
66,77307.71,0.0,707.0,22122.07,30884.99,0.442,MORTGAGE,credit_card,0,1
60,89713.66,6.9,739.0,25646.66,0.0,0.043,RENT,credit_card,0,0
66,91282.17,8.9,631.0,16935.09,10283.65,0.14,OWN,debt_consolidation,0,0
47,51860.01,0.0,761.0,17064.4,0.0,0.049,RENT,home_improvement,0,0
47,64696.99,11.8,708.0,23934.65,9961.34,0.209,RENT,debt_consolidation,2,0
59,74364.13,0.0,737.0,1000.0,22416.81,0.303,RENT,debt_consolidation,0,0
51,26271.46,7.1,626.0,15793.88,21231.28,0.898,OWN,home_improvement,0,0
42,26825.67,14.9,713.0,9740.14,11512.34,0.484,MORTGAGE,other,0,0
35,22517.21,10.8,679.0,15522.39,9415.79,0.522,MORTGAGE,medical,0,0
44,52297.5,0.0,765.0,18201.32,38008.13,0.779,RENT,debt_consolidation,1,0
24,46667.07,5.1,639.0,26205.03,9821.48,0.295,MORTGAGE,other,0,0
30,19108.23,12.2,832.0,2539.42,6490.69,0.36,MORTGAGE,debt_consolidation,1,0
57,58733.96,1.9,705.0,8526.61,6361.7,0.13,RENT,debt_consolidation,0,0
63,52609.53,4.2,671.0,6994.92,0.0,0.02,MORTGAGE,debt_consolidation,0,0
25,84556.0,4.1,662.0,9538.3,16380.72,0.211,RENT,credit_card,0,0
25,105324.48,8.9,679.0,2668.09,18476.99,0.179,RENT,medical,0,0
25,66411.26,0.0,633.0,34236.96,18125.21,0.35,RENT,medical,0,0
59,37584.24,9.1,730.0,22836.62,19734.56,0.616,RENT,credit_card,0,1
36,71168.11,2.9,679.0,8021.51,6028.73,0.102,OWN,credit_card,0,0
37,55232.57,5.9,826.0,15139.49,10341.01,0.228,RENT,debt_consolidation,0,0
21,48996.87,4.9,648.0,11087.27,23504.04,0.514,RENT,debt_consolidation,0,1
68,33459.97,9.0,671.0,16405.12,7284.15,0.291,RENT,credit_card,0,1
42,43394.5,5.9,647.0,8090.39,6366.77,0.175,RENT,debt_consolidation,0,0
60,50555.22,13.2,820.0,1292.7,21933.91,0.438,RENT,home_improvement,2,0
55,75102.41,10.9,572.0,9849.8,4024.37,0.073,MORTGAGE,medical,0,0
27,67775.64,2.0,687.0,27431.88,541.34,0.069,MORTGAGE,debt_consolidation,0,0
60,100639.4,12.8,703.0,1635.16,1487.74,0.017,RENT,home_improvement,1,0
47,71858.45,7.6,595.0,24874.13,39009.44,0.595,OWN,credit_card,0,0
50,65607.37,6.8,850.0,20039.54,22052.22,0.382,RENT,credit_card,0,0
30,47344.24,10.2,610.0,11403.28,18203.42,0.421,RENT,debt_consolidation,0,0
62,29063.43,0.8,683.0,21750.53,2599.14,0.202,RENT,home_improvement,0,0
66,40752.66,0.0,806.0,16877.54,16976.04,0.479,MORTGAGE,home_improvement,1,0
40,37504.03,6.1,652.0,1000.0,28935.22,0.776,RENT,debt_consolidation,1,1
25,12000.0,3.0,691.0,11359.14,15604.39,1.442,OWN,credit_card,0,1
62,29784.21,16.4,654.0,11622.83,935.76,0.09,RENT,medical,0,0
64,95055.24,2.2,676.0,28004.99,17338.36,0.227,MORTGAGE,credit_card,1,0
45,64215.01,6.2,761.0,11392.58,10394.43,0.188,RENT,other,1,0
49,45586.9,7.0,648.0,13102.24,13368.06,0.336,OWN,other,0,0
31,64962.0,12.2,481.0,4548.9,2338.59,0.047,MORTGAGE,other,0,0
24,12000.0,1.0,678.0,14430.35,4379.28,0.545,RENT,debt_consolidation,1,0
67,62052.44,0.0,685.0,4300.0,7270.43,0.128,RENT,medical,0,0
44,86937.31,13.0,695.0,24774.38,4219.48,0.091,MORTGAGE,home_improvement,0,0
34,51972.1,6.4,666.0,11215.17,11409.37,0.252,RENT,debt_consolidation,1,1
54,12000.0,10.0,615.0,4278.42,5161.45,0.484,RENT,home_improvement,1,1
22,44651.49,10.3,662.0,26029.59,28367.78,0.723,RENT,small_business,0,0
24,86981.55,11.2,812.0,3245.67,16916.34,0.2,MORTGAGE,credit_card,0,0
32,61465.74,4.1,677.0,17298.14,19581.72,0.361,RENT,small_business,0,0
43,19542.25,2.8,729.0,1614.44,10609.56,0.555,RENT,medical,0,0
38,114190.73,0.0,602.0,17637.17,0.0,0.023,MORTGAGE,credit_card,0,0
30,23654.79,1.0,658.0,24607.98,20393.45,1.018,RENT,home_improvement,0,0
38,48926.89,6.3,605.0,9166.1,10904.05,0.251,MORTGAGE,small_business,0,0
37,29065.35,2.5,777.0,4381.86,16165.26,0.579,RENT,debt_consolidation,1,0
46,29099.95,0.3,563.0,4661.94,11287.08,0.412,MORTGAGE,medical,1,0
48,43696.22,6.3,708.0,14501.71,0.0,0.05,MORTGAGE,debt_consolidation,0,0
64,70903.75,12.7,706.0,32351.99,7695.97,0.177,MORTGAGE,home_improvement,0,0
60,87263.29,5.7,701.0,24611.63,3736.06,0.085,MORTGAGE,debt_consolidation,0,0
35,45345.8,0.3,504.0,25534.31,14076.23,0.395,RENT,other,0,0
65,29746.41,12.4,528.0,5370.77,16582.29,0.585,OWN,other,2,1
46,66965.98,2.1,689.0,24872.25,33546.85,0.557,MORTGAGE,debt_consolidation,0,1
30,67699.09,13.4,611.0,23883.61,16667.32,0.299,OWN,home_improvement,0,0
37,61009.41,4.7,632.0,17745.02,6396.03,0.148,RENT,debt_consolidation,1,0
57,61893.5,6.5,648.0,9316.02,7770.65,0.148,MORTGAGE,other,0,0
61,52185.84,13.8,601.0,23749.72,17156.79,0.397,OWN,other,0,0
39,57453.77,0.0,588.0,8899.26,20448.79,0.379,OWN,credit_card,1,0
28,50458.72,0.7,680.0,20914.97,0.0,0.062,RENT,debt_consolidation,0,0
30,81756.09,4.4,537.0,11573.65,9526.74,0.138,OWN,home_improvement,1,0
26,110711.49,5.3,642.0,6130.34,10452.23,0.103,MORTGAGE,small_business,0,0
55,59491.33,19.2,630.0,11352.7,0.0,0.029,RENT,other,1,0
45,54835.69,1.6,678.0,32711.14,19201.74,0.44,OWN,credit_card,0,0
43,61396.53,0.0,850.0,4506.97,14251.07,0.243,RENT,credit_card,1,0
53,38551.95,1.3,606.0,23923.68,10036.01,0.353,RENT,credit_card,0,1
61,74124.46,7.2,710.0,22562.38,14434.46,0.24,OWN,debt_consolidation,0,0
59,66029.41,8.5,697.0,13340.55,18533.38,0.311,MORTGAGE,debt_consolidation,0,0
27,44488.24,2.5,722.0,10031.09,31340.14,0.738,RENT,medical,0,0
49,77551.67,6.1,664.0,3764.93,18548.11,0.246,MORTGAGE,credit_card,0,0
64,55474.74,15.7,788.0,26597.54,549.79,0.082,RENT,home_improvement,1,0
58,30748.58,6.2,731.0,4293.05,40200.51,1.328,MORTGAGE,small_business,0,1
37,63790.11,7.6,733.0,1000.0,776.29,0.015,RENT,credit_card,0,0
40,60924.81,15.4,574.0,17771.51,15897.17,0.305,MORTGAGE,credit_card,0,0
64,79010.45,2.5,687.0,2843.16,9931.12,0.131,RENT,other,0,0
22,75788.67,2.2,642.0,14012.43,10815.06,0.17,MORTGAGE,medical,1,0
46,52269.34,3.7,615.0,2905.78,15791.86,0.31,MORTGAGE,small_business,0,0
26,43197.83,3.4,633.0,9768.13,16550.63,0.417,MORTGAGE,debt_consolidation,1,1
64,55043.59,0.0,676.0,15624.67,25803.85,0.511,MORTGAGE,debt_consolidation,0,0
22,64082.72,6.7,714.0,17443.86,5417.58,0.125,MORTGAGE,other,0,0
22,67093.86,7.1,754.0,27048.94,15997.07,0.299,OWN,credit_card,0,0
37,62535.31,5.1,750.0,15012.57,18077.76,0.325,RENT,debt_consolidation,1,0
30,52730.95,7.2,702.0,15964.57,35533.84,0.719,MORTGAGE,medical,0,0
45,79920.43,7.3,684.0,12841.66,16996.59,0.237,RENT,debt_consolidation,0,0
35,38142.45,0.0,656.0,23315.55,497.34,0.105,OWN,credit_card,0,0
38,116985.09,7.4,661.0,4820.74,25744.24,0.226,OWN,credit_card,0,0
48,74076.76,8.8,621.0,11061.9,7567.95,0.125,RENT,debt_consolidation,0,0
48,26812.86,0.0,648.0,14988.48,3389.46,0.21,MORTGAGE,small_business,0,0
66,59630.73,13.3,707.0,6844.5,25265.2,0.441,MORTGAGE,debt_consolidation,0,0
44,74317.09,0.0,796.0,27561.97,13325.63,0.235,RENT,debt_consolidation,0,0
48,46265.77,0.3,669.0,17866.58,10006.11,0.274,RENT,credit_card,0,0
54,17621.4,7.0,619.0,3969.03,28859.05,1.672,MORTGAGE,other,0,1
29,29023.4,8.7,753.0,18675.06,6873.59,0.333,MORTGAGE,debt_consolidation,1,0
53,68552.32,9.9,530.0,26790.85,6801.25,0.158,MORTGAGE,medical,0,1
63,12000.0,8.8,758.0,8522.91,16965.62,1.52,RENT,other,0,0
36,18766.39,3.4,573.0,27254.62,0.0,0.218,MORTGAGE,debt_consolidation,0,0
29,68420.87,6.5,729.0,17312.1,13611.21,0.237,RENT,debt_consolidation,1,0
37,49436.27,4.4,644.0,16815.15,12795.18,0.31,RENT,debt_consolidation,1,1
34,37605.49,6.9,704.0,25785.53,3462.09,0.195,MORTGAGE,credit_card,0,0
49,42631.7,6.3,836.0,16833.41,11829.11,0.337,OWN,other,0,0
63,18229.65,3.5,617.0,18512.6,14594.11,0.953,RENT,medical,1,1
50,67111.34,4.3,605.0,15830.65,11566.96,0.208,MORTGAGE,home_improvement,1,0
27,34836.41,0.0,686.0,1000.0,20162.84,0.583,RENT,other,0,0
36,41606.2,10.2,794.0,18703.69,14698.84,0.421,RENT,credit_card,0,0
54,63669.63,7.5,693.0,17269.44,10306.21,0.203,MORTGAGE,other,0,0
37,48584.31,0.0,683.0,11579.7,19014.06,0.427,RENT,debt_consolidation,2,0
49,37383.67,10.0,693.0,1000.0,14683.88,0.397,OWN,small_business,0,0
55,12000.0,5.7,605.0,20598.68,42014.07,3.0,MORTGAGE,debt_consolidation,0,1
37,64185.65,1.3,693.0,7256.82,22232.84,0.363,RENT,debt_consolidation,0,0
52,56974.82,0.9,651.0,4859.2,6705.01,0.13,OWN,credit_card,0,0
40,42065.31,2.6,779.0,4003.17,0.0,0.014,RENT,small_business,0,0
27,29065.02,1.3,740.0,1000.0,5220.35,0.185,OWN,debt_consolidation,1,0
39,55319.06,2.0,581.0,19155.39,0.0,0.052,MORTGAGE,small_business,0,0
42,67011.79,14.5,659.0,36204.19,18650.63,0.359,MORTGAGE,other,0,0
21,57443.97,7.9,720.0,9780.93,9090.59,0.184,RENT,debt_consolidation,0,0
64,95951.64,16.2,606.0,22389.08,4313.35,0.08,RENT,debt_consolidation,0,0
46,72619.36,7.1,599.0,14157.49,17979.89,0.277,OWN,medical,0,1
22,52317.92,8.9,645.0,17481.67,8306.4,0.209,MORTGAGE,debt_consolidation,1,0
63,73456.97,1.6,706.0,14400.48,15941.11,0.246,MORTGAGE,debt_consolidation,1,0
62,56216.56,5.2,758.0,22040.81,9338.49,0.225,MORTGAGE,credit_card,0,0
21,56129.82,5.6,697.0,4126.56,12769.43,0.239,OWN,home_improvement,0,0
28,87409.09,9.1,850.0,15896.02,24903.36,0.312,RENT,debt_consolidation,0,0
38,32548.55,5.8,629.0,25213.35,21149.25,0.766,MORTGAGE,credit_card,0,1
45,55582.74,7.8,736.0,21310.47,26329.23,0.531,MORTGAGE,debt_consolidation,1,0
56,84742.75,7.6,597.0,17937.1,15442.56,0.214,OWN,debt_consolidation,1,0
41,62724.76,4.5,801.0,15877.64,0.0,0.038,MORTGAGE,debt_consolidation,0,0
50,45773.68,4.0,782.0,11752.14,5156.02,0.151,MORTGAGE,credit_card,0,0
21,12346.01,2.7,733.0,11825.38,0.0,0.144,RENT,debt_consolidation,0,0
53,12000.0,11.4,550.0,1020.23,21186.19,1.778,RENT,home_improvement,2,1
65,106904.53,4.5,733.0,19528.62,12153.95,0.141,MORTGAGE,credit_card,0,0
46,62712.8,7.6,619.0,27283.45,24594.54,0.457,MORTGAGE,home_improvement,1,1
43,40398.17,5.2,714.0,17646.36,22378.88,0.619,MORTGAGE,debt_consolidation,0,0
35,63736.42,11.3,571.0,15149.6,10741.89,0.204,OWN,other,0,0
67,31308.15,0.0,700.0,20391.7,29458.01,1.039,RENT,medical,0,0
22,46719.97,7.5,653.0,1000.0,21593.03,0.465,MORTGAGE,credit_card,1,0
35,31476.49,0.0,622.0,10435.37,12814.44,0.457,MORTGAGE,credit_card,0,0
27,19668.16,8.0,724.0,14335.35,16348.49,0.941,OWN,credit_card,0,0
63,12000.0,5.3,676.0,1000.0,26139.06,2.191,RENT,credit_card,1,1
44,15058.57,0.0,665.0,16444.42,16475.71,1.258,RENT,credit_card,0,0
66,80532.19,7.7,735.0,1000.0,5339.52,0.068,MORTGAGE,credit_card,0,0
53,30327.95,7.1,823.0,21220.1,234.43,0.113,MORTGAGE,home_improvement,0,0
48,68372.3,4.8,701.0,17032.69,9353.7,0.174,RENT,credit_card,2,0
46,78916.18,5.5,545.0,13282.29,5192.3,0.091,MORTGAGE,debt_consolidation,0,0
30,55414.49,6.8,563.0,21852.92,14041.92,0.313,RENT,home_improvement,0,0
48,47535.82,11.9,685.0,16323.27,6847.99,0.196,OWN,debt_consolidation,1,0
54,58325.57,4.4,757.0,19278.5,8164.61,0.19,RENT,debt_consolidation,1,0
68,44584.49,11.1,690.0,17551.93,24126.07,0.6,RENT,credit_card,0,0
47,85097.73,5.8,718.0,7259.95,28559.52,0.348,RENT,home_improvement,0,0
67,101913.35,12.5,676.0,29114.36,4225.87,0.084,RENT,debt_consolidation,0,0
67,91245.3,4.8,752.0,26211.66,8408.59,0.135,OWN,other,0,0
46,12000.0,2.7,726.0,18858.38,9701.22,1.044,MORTGAGE,medical,0,0
42,44074.33,0.5,604.0,16353.3,15137.83,0.399,MORTGAGE,debt_consolidation,0,0
27,55103.98,5.8,714.0,21752.98,15440.71,0.339,RENT,other,1,0
34,66576.45,2.0,564.0,26341.38,6923.95,0.163,RENT,debt_consolidation,0,1
64,12000.0,13.0,714.0,32136.51,17097.88,1.827,RENT,medical,1,1
27,12000.0,1.6,659.0,10126.43,7381.82,0.742,RENT,debt_consolidation,2,1
